Index,Name,Link
36097,My American Uncle,https://www.imdb.com/title/tt0081176/

36098,The Hollywood Knights,https://www.imdb.com/title/tt0080881/

36099,Star Wars: Episode V - The Empire Strikes Back,https://www.imdb.com/title/tt0080684/

36100,Fame,https://www.imdb.com/title/tt0080716/

36101,The Big Red One,https://www.imdb.com/title/tt0080437/

36102,Babylon,https://www.imdb.com/title/tt0080406/

36103,The Long Riders,https://www.imdb.com/title/tt0081071/

36104,Breaking Glass,https://www.imdb.com/title/tt0080469/

36105,Patrick Still Lives,https://www.imdb.com/title/tt0081314/

36106,Lightning Over Water,https://www.imdb.com/title/tt0081055/

36107,Breaker Morant,https://www.imdb.com/title/tt0080310/

36108,Ekipazh,https://www.imdb.com/title/tt0134633/

36109,The Constant Factor,https://www.imdb.com/title/tt0080561/

36110,Maniac,https://www.imdb.com/title/tt0081114/

36111,Friday the 13th,https://www.imdb.com/title/tt0080761/

36112,The Nude Bomb,https://www.imdb.com/title/tt0081249/

36113,Beyond Evil,https://www.imdb.com/title/tt0080431/

36114,The Under-Gifted,https://www.imdb.com/title/tt0081541/

36115,A Few Days from the Life of I.I. Oblomov,https://www.imdb.com/title/tt0079619/

36116,Where the Buffalo Roam,https://www.imdb.com/title/tt0081748/

36117,The Hearse,https://www.imdb.com/title/tt0080853/

36118,Kagemusha: The Shadow Warrior,https://www.imdb.com/title/tt0080979/

36119,The Watcher in the Woods,https://www.imdb.com/title/tt0081738/

36120,Macabre,https://www.imdb.com/title/tt0080764/

36121,Alien 2: On Earth,https://www.imdb.com/title/tt0078749/

36122,Bad Timing: A Sensual Obsession,https://www.imdb.com/title/tt0080408/

36123,We're Going to Eat You,https://www.imdb.com/title/tt0080636/

36124,Zigeunerweisen,https://www.imdb.com/title/tt0081662/

36125,Game of Death II,https://www.imdb.com/title/tt0076709/

36126,North Sea Hijack,https://www.imdb.com/title/tt0081809/

36127,Humanoids from the Deep,https://www.imdb.com/title/tt0080904/

36128,Zombie Holocaust,https://www.imdb.com/title/tt0079788/

36129,City of Women,https://www.imdb.com/title/tt0080539/

36130,Tom Horn,https://www.imdb.com/title/tt0080031/

36131,When Time Ran Out...,https://www.imdb.com/title/tt0081747/

36132,Serial,https://www.imdb.com/title/tt0081485/

36133,Harlequin,https://www.imdb.com/title/tt0080842/

36134,The Changeling,https://www.imdb.com/title/tt0080516/

36135,The Stunt Man,https://www.imdb.com/title/tt0081568/

36136,Le Guignolo,https://www.imdb.com/title/tt0079252/

36137,Little Darlings,https://www.imdb.com/title/tt0081060/

36138,Little Miss Marker,https://www.imdb.com/title/tt0081063/

36139,Hide in Plain Sight,https://www.imdb.com/title/tt0080868/

36140,Eaten Alive!,https://www.imdb.com/title/tt0081112/

36141,The Burning Train,https://www.imdb.com/title/tt0158534/

36142,Gamera: Super Monster,https://www.imdb.com/title/tt0081675/

36143,The King and the Mockingbird,https://www.imdb.com/title/tt0079820/

36144,Golem,https://www.imdb.com/title/tt0080806/

36145,Forbidden Zone,https://www.imdb.com/title/tt0080752/

36146,Defiance,https://www.imdb.com/title/tt0080605/

36147,Return of the Secaucus Seven,https://www.imdb.com/title/tt0081420/

36148,The Garage,https://www.imdb.com/title/tt0079193/

36149,Death Ship,https://www.imdb.com/title/tt0080603/

36150,Coal Miner's Daughter,https://www.imdb.com/title/tt0080549/

36151,The Great Rock 'n' Roll Swindle,https://www.imdb.com/title/tt0080813/

36152,The Miser,https://www.imdb.com/title/tt0078813/

36153,Flatfoot in Egypt,https://www.imdb.com/title/tt0079718/

36154,The Ninth Configuration,https://www.imdb.com/title/tt0081237/

36155,Night of the Demon,https://www.imdb.com/title/tt0081229/

36156,Foxes,https://www.imdb.com/title/tt0080756/

36157,Don't Answer the Phone!,https://www.imdb.com/title/tt0080645/

36158,Simon,https://www.imdb.com/title/tt0081518/

36159,Rude Boy,https://www.imdb.com/title/tt0081441/

36160,Spetters,https://www.imdb.com/title/tt0081547/

36161,The Secret Life of Nikola Tesla,https://www.imdb.com/title/tt0079985/

36162,Saturn 3,https://www.imdb.com/title/tt0079285/

36163,The Pumaman,https://www.imdb.com/title/tt0081693/

36164,Rising Damp,https://www.imdb.com/title/tt0081431/

36165,Moscow Does Not Believe in Tears,https://www.imdb.com/title/tt0079579/

36166,The Young Master,https://www.imdb.com/title/tt0081499/

36167,Bye Bye Brazil,https://www.imdb.com/title/tt0080482/

36168,Cruising,https://www.imdb.com/title/tt0080569/

36169,Midnight Madness,https://www.imdb.com/title/tt0081159/

36170,Hero at Large,https://www.imdb.com/title/tt0080863/

36171,La terrazza,https://www.imdb.com/title/tt0081616/

36172,Do Aur Do Paanch,https://www.imdb.com/title/tt0080638/

36173,Cannibal Holocaust,https://www.imdb.com/title/tt0078935/

36174,Inferno,https://www.imdb.com/title/tt0080923/

36175,On a vol� la cuisse de Jupiter,https://www.imdb.com/title/tt0081276/

36176,Sankarabharanam,https://www.imdb.com/title/tt0079889/

36177,American Gigolo,https://www.imdb.com/title/tt0080365/

36178,Fatso,https://www.imdb.com/title/tt0080724/

36179,Animalympics,https://www.imdb.com/title/tt0078780/

36180,The Fog,https://www.imdb.com/title/tt0080749/

36181,Satan's Slave,https://www.imdb.com/title/tt0281048/

36182,Doslo doba da se ljubav proba,https://www.imdb.com/title/tt0080652/

36183,To All a Goodnight,https://www.imdb.com/title/tt0086449/

36184,Night of the Juggler,https://www.imdb.com/title/tt0081230/

36185,Khubsoorat,https://www.imdb.com/title/tt0244585/

36186,Death Watch,https://www.imdb.com/title/tt0081182/

36187,Cabo Blanco,https://www.imdb.com/title/tt0080485/

36188,Un sacco bello,https://www.imdb.com/title/tt0079839/

36189,Za spichkami,https://www.imdb.com/title/tt0081796/

36190,The Godsend,https://www.imdb.com/title/tt0080802/

36191,Confidence,https://www.imdb.com/title/tt0078868/

36192,Fists of the White Lotus,https://www.imdb.com/title/tt0080905/

36193,Giallo in Venice,https://www.imdb.com/title/tt0079207/

36194,Savage Weekend,https://www.imdb.com/title/tt0079855/

36195,The Demon,https://www.imdb.com/title/tt0074390/

36196,Yusuf and Kenan,https://www.imdb.com/title/tt0395824/

36197,Fearless Coward,https://www.imdb.com/title/tt0252611/

36198,The Crippled Masters,https://www.imdb.com/title/tt0122029/

36199,Handsome Poor Bilo,https://www.imdb.com/title/tt1134817/

36200,Our Hope Is Shaban,https://www.imdb.com/title/tt0253860/

36201,Nightingale,https://www.imdb.com/title/tt0253637/

36202,King of the Guards,https://www.imdb.com/title/tt0252269/

36203,Dokunmayin Sabanima,https://www.imdb.com/title/tt0252389/

36204,The Olsen Gang Never Surrenders,https://www.imdb.com/title/tt0079662/

36205,Going in Style,https://www.imdb.com/title/tt0079219/

36206,Scavenger Hunt,https://www.imdb.com/title/tt0079858/

36207,Cuba,https://www.imdb.com/title/tt0079013/

36208,C.H.O.M.P.S.,https://www.imdb.com/title/tt0078924/

36209,Being There,https://www.imdb.com/title/tt0078841/

36210,Mani di velluto,https://www.imdb.com/title/tt0079523/

36211,Roller Boogie,https://www.imdb.com/title/tt0079822/

36212,I... For Icarus,https://www.imdb.com/title/tt0079322/

36213,Buffet Froid,https://www.imdb.com/title/tt0078913/

36214,The Magnificent Butcher,https://www.imdb.com/title/tt0079472/

36215,The Black Hole,https://www.imdb.com/title/tt0078869/

36216,The Human Factor,https://www.imdb.com/title/tt0080903/

36217,All That Jazz,https://www.imdb.com/title/tt0078754/

36218,The Electric Horseman,https://www.imdb.com/title/tt0079100/

36219,Lupin III: The Castle of Cagliostro,https://www.imdb.com/title/tt0079833/

36220,The Jerk,https://www.imdb.com/title/tt0079367/

36221,Chapter Two,https://www.imdb.com/title/tt0078952/

36222,"You're Out of Your Mind, Maggie",https://www.imdb.com/title/tt0079087/

36223,1941,https://www.imdb.com/title/tt0078723/

36224,Star Trek: The Motion Picture,https://www.imdb.com/title/tt0079945/

36225,Kramer vs. Kramer,https://www.imdb.com/title/tt0079417/

36226,I Want To,https://www.imdb.com/title/tt0083050/

36227,I'm for the Hippopotamus,https://www.imdb.com/title/tt0079351/

36228,Don't Go in the House,https://www.imdb.com/title/tt0080646/

36229,Fascination,https://www.imdb.com/title/tt0079135/

36230,The Day Time Ended,https://www.imdb.com/title/tt0080596/

36231,Laura,https://www.imdb.com/title/tt0079449/

36232,French Fried Vacation 2,https://www.imdb.com/title/tt0078907/

36233,Last Hurrah for Chivalry,https://www.imdb.com/title/tt0077655/

36234,Penitentiary,https://www.imdb.com/title/tt0079709/

36235,The Silent Scream,https://www.imdb.com/title/tt0081515/

36236,Suhaag,https://www.imdb.com/title/tt0079963/

36237,Beyond the Darkness,https://www.imdb.com/title/tt0078916/

36238,The Rose,https://www.imdb.com/title/tt0079826/

36239,The Fish That Saved Pittsburgh,https://www.imdb.com/title/tt0079154/

36240,Don Giovanni,https://www.imdb.com/title/tt0079063/

36241,The Great Alligator,https://www.imdb.com/title/tt0079156/

36242,The Kid with the Golden Arm,https://www.imdb.com/title/tt0079372/

36243,Bear Island,https://www.imdb.com/title/tt0078836/

36244,Microwave Massacre,https://www.imdb.com/title/tt0085937/

36245,Beautiful Girl Hunter,https://www.imdb.com/title/tt0225458/

36246,The Great Santini,https://www.imdb.com/title/tt0079239/

36247,Tess,https://www.imdb.com/title/tt0080009/

36248,We Are the Bus People,https://www.imdb.com/title/tt2256041/

36249,Meteor,https://www.imdb.com/title/tt0079550/

36250,The Jesus Film,https://www.imdb.com/title/tt0079368/

36251,Chilly Scenes of Winter,https://www.imdb.com/title/tt0079278/

36252,The Black Stallion,https://www.imdb.com/title/tt0078872/

36253,The Man Who Stole the Sun,https://www.imdb.com/title/tt0194426/

36254,10,https://www.imdb.com/title/tt0078721/

36255,Starting Over,https://www.imdb.com/title/tt0079948/

36256,Mad Monkey Kung Fu,https://www.imdb.com/title/tt0079147/

36257,Ta kourelia tragoudane akoma...,https://www.imdb.com/title/tt0094097/

36258,Thirst,https://www.imdb.com/title/tt0080016/

36259,Heartland,https://www.imdb.com/title/tt0082508/

36260,Zulu Dawn,https://www.imdb.com/title/tt0080180/

36261,The Bitch,https://www.imdb.com/title/tt0078867/

36262,Yanks,https://www.imdb.com/title/tt0080157/

36263,Mama Turns 100,https://www.imdb.com/title/tt0079517/

36264,And Justice for All,https://www.imdb.com/title/tt0078718/

36265,The Bugs Bunny/Road-Runner Movie,https://www.imdb.com/title/tt0078915/

36266,Legend of the Mountain,https://www.imdb.com/title/tt0079886/

36267,Scum,https://www.imdb.com/title/tt0079871/

36268,The Onion Field,https://www.imdb.com/title/tt0079668/

36269,Ogro,https://www.imdb.com/title/tt0079655/

36270,Time After Time,https://www.imdb.com/title/tt0080025/

36271,The Clonus Horror,https://www.imdb.com/title/tt0078062/

36272,Ziggy Stardust and the Spiders from Mars,https://www.imdb.com/title/tt0086643/

36273,Que Viva Mexico,https://www.imdb.com/title/tt0079020/

36274,Autumn Marathon,https://www.imdb.com/title/tt0079679/

36275,That Sinking Feeling,https://www.imdb.com/title/tt0080012/

36276,Luna,https://www.imdb.com/title/tt0079495/

36277,Home Movies,https://www.imdb.com/title/tt0079302/

36278,Dead Mountaineer's Hotel,https://www.imdb.com/title/tt0204526/

36279,Zombie,https://www.imdb.com/title/tt0080057/

36280,The Tempest,https://www.imdb.com/title/tt0081613/

36281,When a Stranger Calls,https://www.imdb.com/title/tt0080130/

36282,Kaala Patthar,https://www.imdb.com/title/tt0079386/

36283,Radio On,https://www.imdb.com/title/tt0079773/

36284,Monty Python's Life of Brian,https://www.imdb.com/title/tt0079470/

36285,The Seduction of Joe Tynan,https://www.imdb.com/title/tt0079875/

36286,Camera Buff,https://www.imdb.com/title/tt0078763/

36287,Disco Godfather,https://www.imdb.com/title/tt0074412/

36288,Rust Never Sleeps,https://www.imdb.com/title/tt0079834/

36289,Caligula,https://www.imdb.com/title/tt0080491/

36290,Supersonic Man,https://www.imdb.com/title/tt0079971/

36291,The Sheriff and the Satellite Kid,https://www.imdb.com/title/tt0079859/

36292,Porridge,https://www.imdb.com/title/tt0079738/

36293,Mission Galactica: The Cylon Attack,https://www.imdb.com/title/tt0077937/

36294,Images in a Convent,https://www.imdb.com/title/tt0165325/

36295,Galaxy Express 999,https://www.imdb.com/title/tt0080772/

36296,Dirty Ho,https://www.imdb.com/title/tt0079432/

36297,The Concorde... Airport '79,https://www.imdb.com/title/tt0078740/

36298,North Dallas Forty,https://www.imdb.com/title/tt0079640/

36299,More American Graffiti,https://www.imdb.com/title/tt0079576/

36300,The Lady in Red,https://www.imdb.com/title/tt0079429/

36301,The Amityville Horror,https://www.imdb.com/title/tt0078767/

36302,The Villain,https://www.imdb.com/title/tt0080097/

36303,Unidentified Flying Oddball,https://www.imdb.com/title/tt0080062/

36304,Dracula,https://www.imdb.com/title/tt0079073/

36305,Breaking Away,https://www.imdb.com/title/tt0078902/

36306,Tim,https://www.imdb.com/title/tt0080024/

36307,"Just You and Me, Kid",https://www.imdb.com/title/tt0079384/

36308,Raining in the Mountain,https://www.imdb.com/title/tt0192213/

36309,The Frisco Kid,https://www.imdb.com/title/tt0079180/

36310,Avalanche Express,https://www.imdb.com/title/tt0078812/

36311,Arabian Adventure,https://www.imdb.com/title/tt0078792/

36312,The Wanderers,https://www.imdb.com/title/tt0080117/

36313,Bloodline,https://www.imdb.com/title/tt0078879/

36314,Up from the Depths,https://www.imdb.com/title/tt0080066/

36315,Meatballs,https://www.imdb.com/title/tt0079540/

36316,The Apple Dumpling Gang Rides Again,https://www.imdb.com/title/tt0078790/

36317,Moonraker,https://www.imdb.com/title/tt0079574/

36318,Escape from Alcatraz,https://www.imdb.com/title/tt0079116/

36319,The Main Event,https://www.imdb.com/title/tt0079510/

36320,Nightwing,https://www.imdb.com/title/tt0079631/

36321,Prophecy,https://www.imdb.com/title/tt0079758/

36322,The Driller Killer,https://www.imdb.com/title/tt0079082/

36323,The In-Laws,https://www.imdb.com/title/tt0079336/

36324,Butch and Sundance: The Early Days,https://www.imdb.com/title/tt0078919/

36325,The Kids Are Alright,https://www.imdb.com/title/tt0079400/

36326,Rocky II,https://www.imdb.com/title/tt0079817/

36327,Mr. Natwarlal,https://www.imdb.com/title/tt0079584/

36328,The Muppet Movie,https://www.imdb.com/title/tt0079588/

36329,H.O.T.S.,https://www.imdb.com/title/tt0079257/

36330,Hot Stuff,https://www.imdb.com/title/tt0079308/

36331,Malibu High,https://www.imdb.com/title/tt0079514/

36332,The Lady Vanishes,https://www.imdb.com/title/tt0079428/

36333,Going Steady,https://www.imdb.com/title/tt0079218/

36334,Alien,https://www.imdb.com/title/tt0078748/

36335,Stalker,https://www.imdb.com/title/tt0079944/

36336,The Brood,https://www.imdb.com/title/tt0078908/

36337,Wanda Nevada,https://www.imdb.com/title/tt0080116/

36338,The Prisoner of Zenda,https://www.imdb.com/title/tt0079753/

36339,Pilot Pirx's Inquest,https://www.imdb.com/title/tt0080010/

36340,City on Fire,https://www.imdb.com/title/tt0078976/

36341,Wise Blood,https://www.imdb.com/title/tt0080140/

36342,Woyzeck,https://www.imdb.com/title/tt0080149/

36343,Siberiade,https://www.imdb.com/title/tt0079907/

36344,Apocalypse Now,https://www.imdb.com/title/tt0078788/

36345,Prince Nezha's Triumph Against Dragon King,https://www.imdb.com/title/tt0354770/

36346,Over the Edge,https://www.imdb.com/title/tt0079688/

36347,Beyond the Poseidon Adventure,https://www.imdb.com/title/tt0078856/

36348,Hanover Street,https://www.imdb.com/title/tt0079268/

36349,A Force of One,https://www.imdb.com/title/tt0079168/

36350,My Brilliant Career,https://www.imdb.com/title/tt0079596/

36351,Five Evenings,https://www.imdb.com/title/tt0079764/

36352,The Europeans,https://www.imdb.com/title/tt0079123/

36353,Quadrophenia,https://www.imdb.com/title/tt0079766/

36354,The Third Generation,https://www.imdb.com/title/tt0079083/

36355,Winter Kills,https://www.imdb.com/title/tt0080139/

36356,The Killer Nun,https://www.imdb.com/title/tt0078343/

36357,The Bront� Sisters,https://www.imdb.com/title/tt0079920/

36358,The Shape of Things to Come,https://www.imdb.com/title/tt0079894/

36359,Last Embrace,https://www.imdb.com/title/tt0079437/

36360,The Tin Drum,https://www.imdb.com/title/tt0078875/

36361,Beneath the Valley of the Ultra-Vixens,https://www.imdb.com/title/tt0078846/

36362,Effects,https://www.imdb.com/title/tt0077485/

36363,The Dark,https://www.imdb.com/title/tt0079027/

36364,A Little Romance,https://www.imdb.com/title/tt0079477/

36365,Saint Jack,https://www.imdb.com/title/tt0079843/

36366,Serie Noire,https://www.imdb.com/title/tt0079980/

36367,Vengeance Is Mine,https://www.imdb.com/title/tt0079182/

36368,Dragon Fist,https://www.imdb.com/title/tt0079484/

36369,Rock 'n' Roll High School,https://www.imdb.com/title/tt0079813/

36370,Gol Maal,https://www.imdb.com/title/tt0079221/

36371,Manhattan,https://www.imdb.com/title/tt0079522/

36372,The Evictors,https://www.imdb.com/title/tt0079128/

36373,Love at First Bite,https://www.imdb.com/title/tt0079489/

36374,Baton Baton Mein,https://www.imdb.com/title/tt0157339/

36375,Mad Max,https://www.imdb.com/title/tt0079501/

36376,Firepower,https://www.imdb.com/title/tt0079153/

36377,Knockabout,https://www.imdb.com/title/tt0080166/

36378,The Humanoid,https://www.imdb.com/title/tt0080058/

36379,A Perfect Couple,https://www.imdb.com/title/tt0079710/

36380,Dominique,https://www.imdb.com/title/tt0077450/

36381,The Maids of Wilko,https://www.imdb.com/title/tt0079696/

36382,Buck Rogers in the 25th Century,https://www.imdb.com/title/tt0077278/

36383,Cop or Hood,https://www.imdb.com/title/tt0077563/

36384,A Respectable Life,https://www.imdb.com/title/tt0078784/

36385,The Visitor,https://www.imdb.com/title/tt0080100/

36386,The Champ,https://www.imdb.com/title/tt0078950/
