ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt27549543,The Saint of Second Chances," Jeff Malmberg, Morgan Neville ", United States , English , Biography Documentary Drama Sport ,7.5
tt31719063,Veppam Kulir Mazhai, Pascal Vedamuthu , India , Tamil , Thriller ,7.2
tt13514636,Rock Hudson: All That Heaven Allowed, Stephen Kijak , United Kingdom , English , Documentary ,7.3
tt15512754,Beline, Samik Roy Choudhury , India , Bengali , Drama Mystery Thriller ,8.7
tt22023218,You'll Never Find Me," Josiah Allen, Indianna Bell ", Australia , English , Horror Thriller ,5.8
tt18252340,Carnifex, Sean Lahiff , Australia , English , Horror Thriller ,4.8
tt31464940,Kaliyugam Pattanamlo, Ramakhanth Reddy , India , Telugu , Crime ,6.9
tt27542448,Take Care of Maya, Henry Roosevelt , United States , English , Documentary ,7.8
tt19815094,Black Night, Özcan Alper ," Turkey, Germany, France ", Turkish , Crime Drama Thriller ,6.9
tt15446834,Aseq, Sarim Momin , United Kingdom , Hindi , Drama Horror ,5.5
tt28377858,Thalakona, Nagesh Naradasi , India , Telugu , Thriller ,9.0
tt14666592,Milli Vanilli, Luke Korem , United States , English , Music Documentary Biography Documentary Music ,7.5
tt10723416,Look at Me: XXXTentacion, Sabaah Folayan , United States , English , Documentary Music ,7.5
tt31897337,Agrico's, Kala Madhu , India , Telugu , Family ,8.5
tt20833316,Our Son, Bill Oliver , United States , English , Crime Drama ,4.8
tt20199286,Eternal Spring, Jason Loftus , Canada ," Mandarin, English ", Computer Animation Animation Documentary ,6.9
tt5525650,The Goat Life, Blessy ," India, United States, Haiti ", Malayalam , Desert Adventure Survival Adventure Drama ,7.1
tt22643896,Love & Revolution, Alejandro Marín , Spain , Spanish , Comedy Drama ,7.1
tt8110652,Bodies Bodies Bodies, Halina Reijn ," United States, France ", English , Dark Comedy Teen Horror Comedy Horror Mystery Thriller ,6.2
tt27075304,Chantal in Fairyland, Bora Dagtekin , Germany , German , Comedy Fantasy ,4.6
tt25363184,Stan Lee, David Gelb , United States , English , Biography Documentary ,6.9
tt14780214,LCV (LÃ¼tfen Cevap Veriniz)," Kaan Arici, Ismet Kurtulus ", Turkey , Turkish , Drama ,6.4
tt12186098,Hypochondriac, Addison Heimann , United States , English , Drama Horror Thriller ,5.1
tt14539740,Godzilla x Kong: The New Empire, Adam Wingard ," United States, Australia ", English , Action Epic Disaster Globetrotting Adventure Kaiju Supernatural Fantasy Action Adventure Fantasy Sci-Fi Thriller ,6.1
tt9224104,Meg 2: The Trench, Ben Wheatley ," United States, China, United Kingdom ", English , Kaiju Action Adventure Horror Sci-Fi Thriller ,5.0
tt21279806,Scoop, Philip Martin , United Kingdom , English , Docudrama Biography Drama ,6.5
tt31713069,No Pressure, Bartosz Prokopowicz , Poland , Polish , Comedy Romance ,5.1
tt23330554,Winnie-the-Pooh: Blood and Honey 2, Rhys Frake-Waterfield ," United Kingdom, United States ", English , Monster Horror Slasher Horror Horror Thriller ,4.7
tt15566896,Pretty Problems, Kestrin Pantera , United States , English , Dark Comedy Dark Romance Comedy Drama Romance ,5.6
tt15193040,Kim Bu Aile?, Bedran Güzel , Turkey , Turkish , Action Comedy ,5.5
tt14772014,He Went That Way, Jeffrey Darling , United States , English , Crime Drama Thriller ,5.1
tt13560574,X, Ti West ," United States, New Zealand ", English , Slasher Horror Suspense Mystery Horror Mystery Thriller ,6.5
tt3447590,Matilda: The Musical, Matthew Warchus ," United Kingdom, Australia, United States, Canada ", English , Pop Musical Comedy Drama Family Fantasy Music Musical ,7.0
tt27501039,Bloody Daddy, Ali Abbas Zafar , India , Hindi , Action Crime Drama Thriller ,6.6
tt7978758,Apollo 10Â½: A Space Age Childhood, Richard Linklater , United States , English , Adult Animation Coming-of-Age Computer Animation Adventure Animation Drama Family History ,7.2
tt12908110,Mr. Harrigan's Phone, John Lee Hancock , United States , English , Supernatural Horror Drama Horror Mystery ,6.0
tt14865406,Deep Fear, Marcus Adams ," United Kingdom, France ", English , Action Horror Thriller ,3.9
tt22042742,Christmas Bloody Christmas, Joe Begos , United States , English , Slasher Horror Holiday Horror ,5.1
tt26745657,Madgaon Express, Kunal Kemmu , India , Hindi , Comedy Drama ,7.0
tt16496386,97 Minutes, Timo Vuorensola ," United States, United Kingdom, Canada "," English, Ukrainian ", Thriller ,3.9
tt22863968,Something in the Water, Hayley Easton Street ," United States, France, United Kingdom ", English , Survival Adventure Drama Thriller ,4.1
tt27542289,Por Thozhil," Vignesh Raja, T. Senthil Paramasivam ", India , Tamil , Action Crime Thriller ,8.0
tt21383812,Crew, Rajesh A Krishnan , India , Hindi , Comedy Drama ,5.9
tt19121700,You Do You, Cemal Alpan , Turkey , Turkish , Feel-Good Romance Quirky Comedy Comedy Romance ,5.0
tt4586828,Seriously Red, Gracie Otto , Australia , English , Comedy Drama Music Musical Romance ,5.7
tt14753612,Swatantrya Veer Savarkar, Randeep Hooda , India ," Hindi, Marathi ", Biography Drama ,7.7
tt13130308,Godfather, Mohan Raja , India , Telugu , Action Crime Drama Thriller ,5.2
tt27548083,Poisoned: The Dirty Truth About Your Food, Stephanie Soechtig , United States , English , Food Documentary Documentary ,6.8
tt9050310,Slash/Back, Nyla Innuksuk , Canada ,unknown, Adventure Horror Sci-Fi ,5.7
tt8542964,Sleeping Dogs, Adam Cooper ," Australia, United States ", English , Crime Mystery Thriller ,6.1
tt16433236,The Sound of 007, Mat Whitecross , United States , English , Music Documentary Documentary Music ,7.4
tt11291274,The Unbearable Weight of Massive Talent, Tom Gormican , United States ," English, Spanish ", Buddy Comedy Satire Spy Action Comedy Crime Thriller ,7.0
tt24131288,Cash Out, Randall Emmett , United States , English , Action ,4.7
tt22071864,Jumping from High Places, Andrea Jublin , Italy ," English, Italian ", High-Concept Comedy Comedy Drama Romance ,5.8
tt13320622,The Lost City," Aaron Nee, Adam Nee ", United States ," English, Spanish, Latin ", Jungle Adventure Action Adventure Comedy Romance ,6.1
tt15005606,Peter Five Eight, Michael Zaiko Hall , United States , English , Comedy Drama Thriller ,3.5
tt14557188,Soft & Quiet, Beth de Araújo , United States , English , Drama Horror Thriller ,6.2
tt20519180,Memory Lane, Jelle de Jonge ," Netherlands, Belgium "," Dutch, French, English, Spanish ", Comedy Drama ,7.4
tt6349210,Heroes of the Golden Masks," ""Sean Patrick OReilly"" "," Canada, United States ", English , Adventure Animation Comedy ,4.9
tt14596320,Spin Me Round, Jeff Baena ," United States, Italy ", English , Comedy Romance ,5.2
tt27851639,Second Tour, Albert Dupontel , France , French , Comedy ,6.3
tt8129806,To Leslie, Michael Morris , United States , English , Drama ,7.1
tt27655979,O.Baby, Ranjan Pramod , India ," Malayalam, Kannada ", Action Drama Thriller ,6.8
tt15203944,Behind Someone, Ajay Nali , India , Telugu , Crime Thriller ,7.5
tt27368317,Maurh," Jatinder Mauhar, Gury Sekhon ", India , Punjabi , Action Drama History ,7.2
tt16196010,Feed Me," Adam Leader, Richard Oakes ", United Kingdom , English , Comedy Horror ,4.6
tt31711509,Haddhu Ledhu Raa, Raavi Rajashekkar , India , Telugu , Family ,7.6
tt9872558,Takkar, Karthik G. Krish , India , Tamil , Action Drama Romance ,5.5
tt10015244,Ash and Bone, Harley Wallen , United States , English , Horror Mystery Thriller ,4.0
tt21235248,Ghostbusters: Frozen Empire, Gil Kenan ," United States, Canada, United Kingdom ", English , Supernatural Fantasy Adventure Comedy Fantasy Sci-Fi ,6.1
tt22938854,Unstoppable, Diamond Ratna Babu , India , Telugu , Comedy ,5.6
tt15309632,The Ghost, Praveen Sattaru , India , Telugu , Action Thriller ,5.1
tt4624366,Monstrous, Chris Sivertson , United States , English , Monster Horror Supernatural Horror Suspense Mystery Horror Mystery Thriller ,4.7
tt13557090,Eesho, Nadirsha , India , Malayalam , Thriller ,6.1
tt19784370,Bairan Palli, Kacharla Venkat , India , Telugu , Horror Thriller ,8.3
tt21977546,Hollow, Onur Ünlü , Turkey , Turkish , Comedy Drama Mystery ,4.1
tt27987150,Anantha, Madhu Babu , India , Telugu , Adventure ,6.7
tt27917168,Fuleku, Irshad Dalal , India , Gujarati , Comedy Drama ,7.4
tt11212572,Nocebo, Lorcan Finnegan ," Ireland, United Kingdom, Philippines, United States "," English, Spanish, Tagalog ", Horror Thriller ,5.8
tt19864942,Ae Watan Mere Watan, Kannan Iyer , India , Hindi , Biography Drama History ,4.7
tt4960748,Till, Chinonye Chukwu ," United States, United Kingdom ", English , Docudrama Biography Crime Drama History ,7.2
tt14935966,I Love My Dad, James Morosini , United States , English , Comedy Drama Romance ,6.3
tt9466114,The Idea of You, Michael Showalter , United States , English , Feel-Good Romance Romantic Comedy Comedy Drama Romance ,6.3
tt13483866,Linoleum, Colin West , United States , English , Space Sci-Fi Drama Sci-Fi ,6.5
tt21957774,Irish Wish, Janeen Damian ," Ireland, United States ", English , Romantic Comedy Comedy Fantasy Romance ,5.2
tt16118722,Tony Hawk: Until the Wheels Fall Off, Sam Jones , United States , English , Extreme Sport Sports Documentary Biography Documentary Sport ,8.0
tt27682129,Prey, Mukunda Michael Dewil , United States , English , Action Thriller ,3.7
tt27999220,Koushika Varma Dhamayanthi, Angarika Vishwajeeth , India , Telugu , Thriller ,7.8
tt11696276,Renegades, Daniel Zirilli , United Kingdom , English , Action Crime Thriller ,3.7
tt27908622,Gadayuddha, Shrivathsa Rao , India , Kannada , Action Drama Thriller ,7.8
tt21909764,My Fault, Domingo González , Spain , Spanish , Steamy Romance Teen Romance Drama Romance ,6.2
tt17542540,Christmas with the Campbells, Clare Niederpruem , United States , English , Comedy Romance ,5.3
tt20102596,"LaRoy, Texas", Shane Atkinson ," United States, France ", English , Dark Comedy Comedy Crime Thriller ,6.5
tt8363392,Blackout, Sam Macaroni ," United States, Mexico "," English, Spanish ", Action Crime Thriller ,3.9
tt17660740,The Pez Outlaw," Amy Bandlien Storkel, Bryan Storkel ", United States , English , Crime Documentary Comedy Documentary Family Romance ,6.9
tt27028399,Murder Mubarak, Homi Adajania , India , Hindi , Whodunnit Comedy Mystery Romance ,5.9
tt15479438,Somewhere Quiet, Olivia West Lloyd , United States , English , Mystery Thriller ,4.7
tt13533944,Mandrake, Lynne Davison , United Kingdom , English , Horror Mystery ,4.6
tt15536668,Rheingold, Fatih Akin ," Germany, Italy, Netherlands "," German, Kurdish, English, Dutch, French, Turkish, Arabic ", Biography Crime Drama Music ,6.8
tt31800329,The Wonderful Story of Henry Sugar and Three More, Wes Anderson , United States , English , Comedy Drama Fantasy ,7.1
tt2542852,Downtown Owl," Hamish Linklater, Lily Rabe ", United States , English , Drama ,5.0
tt14077516,Shirley, John Ridley , United States , English , Docudrama Political Drama Biography Drama History ,6.2
tt22203026,Englemageren," Esben Tønnesen, Julie R. Ølgaard ", Denmark , Danish , Serial Killer Crime Thriller ,5.3
tt16139258,Yodha," Sagar Ambre, Pushkar Ojha "," India, United States ", Hindi , One-Person Army Action Action Drama Thriller ,5.7
tt27903262,Making of the Meme King,unknown, United States ,unknown, Documentary Fantasy Horror ,1.3
tt30769141,Jatt Nuu Chudail Takri, Vikas Vashisht , India , Punjabi , Comedy ,5.0
tt16248294,Hitmen, Savvas D. Michael , United Kingdom , English , Action ,4.0
tt17511190,Facing Nolan, Bradley Jackson , United States , English , Biography Documentary Sport ,7.9
tt22462104,Punorjonmo 3, Vicky Zahed , Bangladesh , Bengali , Horror Thriller ,7.8
tt15554886,Tales of Babylon, Pelayo De Lario , United Kingdom , English , Action Crime Thriller ,6.5
tt18687124,BTS Permission to Dance on Stage - Seoul: Live Viewing, Ha Jung Jae ,unknown,unknown, Concert Documentary Music ,7.9
tt21076374,Balamevvadu, Satya Rachakonda , India , Telugu , Crime Drama Romance ,7.3
tt15281656,The Holy Trinity," Shalom Kolontarov, Yakov Kolontarov ", United States , English , Dark Comedy Horror ,3.2
tt6710474,Everything Everywhere All at Once," Daniel Kwan, Daniel Scheinert ", United States ," English, Mandarin, Cantonese ", Adventure Epic Dark Comedy Martial Arts Sci-Fi Epic Action Adventure Comedy Fantasy Sci-Fi ,7.8
tt11909878,Hocus Pocus 2, Anne Fletcher , United States , English , Supernatural Fantasy Comedy Family Fantasy ,6.0
tt3715152,Shooting Stars, Chris Robinson , United States , English , Biography Drama History Sport ,6.5
tt12788488,Deadstream," Joseph Winter, Vanessa Winter "," United States, United Kingdom ", English , Found Footage Horror Supernatural Horror Comedy Horror ,6.4
tt4595186,Luckiest Girl Alive, Mike Barker , United States ," English, Spanish ", Psychological Drama Drama Mystery Thriller ,6.4
tt26745202,Vey Dharuvey, D. Naveen Reddy , India , Telugu , Action Comedy ,6.7
tt27480881,Medal, Maneesh Bhatt , India , Punjabi , Action ,6.8
tt9602472,Sissy," Hannah Barlow, Kane Senes ", Australia , English , Dark Comedy Slasher Horror Comedy Drama Horror Romance Thriller ,6.1
tt15576460,Zara Hatke Zara Bachke, Laxman Utekar , India , Hindi , Comedy Drama Family Romance ,6.0
tt10811166,The Kashmir Files, Vivek Agnihotri , India , Hindi , Political Drama Tragedy Drama ,8.6
tt3580748,Tyson's Run, Kim Bass , United States , English , Drama ,6.1
tt8960382,Radhe Shyam, K.K. Radhakrishna Kumar , India ," Hindi, Telugu ", Drama Romance ,5.2
tt28221135,Bastar: The Naxal Story," Sudipto Sen, Vipul Amrutlal Shah ", India , Hindi , Action Crime Drama ,6.4
tt15477096,Night Drive, Vysakh , India , Malayalam , Drama Thriller ,6.7
tt27714278,Medellin, Franck Gastambide , France ," French, English, Spanish ", Comedy ,4.9
tt11426228,Spirit Halloween, David Poag , United States , English , Supernatural Horror Teen Fantasy Adventure Family Fantasy Horror Mystery Thriller ,4.6
tt11730914,Maaran, Karthick Naren , India , Tamil , Action Thriller ,4.4
tt24227018,Kather Basha Endra Muthuramalingam, M. Muthaiah , India , Tamil , Action Crime Drama ,4.5
tt10687116,Entergalactic, Fletcher Moules ," United Kingdom, Canada, United States ", English , Adult Animation Computer Animation Animation Comedy Music Romance ,7.3
tt10323676,The Contractor, Tarik Saleh , United States , English , Conspiracy Thriller One-Person Army Action Political Drama Spy Action Drama Thriller ,5.8
tt27906902,Chakravyuham: The Trap, Chetkuri Madhusudhan , India , Telugu , Crime Mystery Thriller ,6.5
tt28535416,Tantra, Srinivas Gopisetti , India , Telugu , Horror ,5.5
tt19351904,LehmberGinni, Ishan Chopra , India , Punjabi , Comedy ,6.6
tt31188498,Sharathulu Varthisthai, Kumara Swamy , India , Telugu , Drama ,6.5
tt15163636,Veeran, Ark Saravan , India , Tamil , Action Drama Fantasy ,6.0
tt27873991,Abhilasha, Siva Prasad Chaluvadi , India , Telugu , Action ,7.7
tt15282148,A Beautiful Life, Mehdi Avaz , Denmark , Danish , Docudrama Drama Music Romance ,6.4
tt15327088,Kantara, Rishab Shetty , India , Kannada , One-Person Army Action Action Adventure Drama Thriller ,8.2
tt7520568,The Hyperions, Jon McDonald , United States , English , Superhero Action Comedy ,5.2
tt19056070,Quicksand, Andres Beltran , Colombia , English , Survival Drama Horror Thriller ,4.3
tt10375094,Pada, Kamal K.M. , India , Malayalam , Crime Drama Thriller ,7.8
tt26733465,Ravikula Raghurama, Chandrashekar Kanuri , India , Telugu ,  ,8.9
tt10340562,Etharkkum Thunindhavan, Pandiraj , India , Tamil , Action Crime Drama Thriller ,6.4
tt9362722,Spider-Man: Across the Spider-Verse," Joaquim Dos Santos, Kemp Powers, Justin K. Thompson ", United States , English , Computer Animation Superhero Supernatural Fantasy Teen Adventure Urban Adventure Action Adventure Animation Fantasy Sci-Fi ,8.6
tt3427252,The Boogeyman, Rob Savage ," United States, Canada ", English , Supernatural Horror Horror Mystery Thriller ,5.9
tt14870640,Night's End, Jennifer Reeder , United States , English , Horror ,4.0
tt8206398,The Magic Flute, Florian Sigl ," Germany, United States, Austria "," English, German ", Adventure Fantasy Musical ,5.6
tt21364552,The Roundup: No Way Out, Lee Sang-yong , South Korea , Korean , Martial Arts Action Crime Thriller ,6.6
tt13399946,Goliath, Frédéric Tellier ," France, Belgium "," French, English ", Drama Thriller ,6.8
tt10701074,Ponniyin Selvan: Part I," Mani Ratnam, Sruti Harihara Subramanian ", India ," Malayalam, Kannada, Telugu, Tamil ", Action Epic Adventure Epic Epic Action Adventure Drama ,7.6
tt5090568,Transformers: Rise of the Beasts, Steven Caple Jr. ," United States, Canada, United Kingdom, New Zealand, Hungary, Peru, China "," English, Spanish ", Car Action Action Adventure Sci-Fi ,6.0
tt27384970,Chow Chow Bath, Kenja Chethan Kumar , India , Kannada , Comedy Romance ,8.2
tt12444934,Devil's Workshop, Chris von Hoffmann , United States , English , Supernatural Horror Drama Horror ,3.9
tt15789038,Elemental, Peter Sohn , United States , English , Computer Animation Urban Adventure Adventure Animation Comedy Family Fantasy Romance ,7.0
tt17279496,Civil War, Alex Garland ," United States, United Kingdom, Finland ", English , Political Thriller Road Trip Action Adventure Thriller ,7.0
tt15419420,Teambuilding," Alex Cotet, Matei Dima, Cosmin Nedelcu ", Romania , Romanian , Satire Comedy ,6.5
tt27843055,Boo, A.L. Vijay , India ," Telugu, Tamil ", Horror Thriller ,5.0
tt2015349,The Greatest Hits, Ned Benson , United States , English , Drama Music Romance Sci-Fi ,6.2
tt14561712,La Chimera, Alice Rohrwacher ," Italy, France, Switzerland, Turkey "," Italian, English, French, Portuguese ", Period Drama Adventure Comedy Fantasy Romance ,7.3
